date,y_true,y_pred,smog_season,fold
2021-06-23,67.0,80.60354,0,1
2021-06-24,61.4,75.88825,0,1
2021-06-27,1.0,72.17805,0,1
2021-07-03,1.0,80.25872,0,1
2021-07-08,0.5,76.78644,0,1
2021-07-09,59.5,70.71625,0,1
2021-07-13,38.9,66.83449,0,1
2021-07-14,43.8,63.59274,0,1
2021-07-15,34.7,55.38304,0,1
2021-07-16,35.9,41.48438,0,1
2021-07-18,66.2,62.871086,0,1
2021-07-19,40.0,46.034893,0,1
2021-07-20,19.0,48.880394,0,1
2021-07-21,30.7,58.121838,0,1
2021-07-22,44.2,51.64009,0,1
2021-07-23,40.7,36.934944,0,1
2021-07-24,43.9,51.75269,0,1
2021-08-04,40.4,67.712456,0,1
2021-08-06,46.0,66.12023,0,1
2021-08-10,59.9,70.1431,0,1
2021-08-11,62.3,66.103424,0,1
2021-08-12,57.0,70.06393,0,1
2021-08-13,56.7,71.53918,0,1
2021-08-14,77.0,58.12342,0,1
2021-08-15,51.9,56.705296,0,1
2021-08-16,66.6,72.35134,0,1
2021-08-17,63.8,66.28544,0,1
2021-08-18,63.0,70.61398,0,1
2021-08-20,62.8,60.94022,0,1
2021-08-21,49.9,56.012577,0,1
2021-08-22,34.1,53.506943,0,1
2021-08-23,78.3,81.190155,0,1
2021-08-24,67.8,80.92783,0,1
2021-08-25,64.5,68.44747,0,1
2021-08-26,76.5,66.35344,0,1
2021-08-27,66.6,66.57385,0,1
2021-08-28,60.5,66.23106,0,1
2021-08-29,59.1,69.6368,0,1
2021-08-31,44.4,61.392147,0,1
2021-09-01,34.4,61.251846,0,1
2021-09-09,84.5,48.36877,0,1
2021-09-10,47.8,46.008865,0,1
2021-09-11,59.2,46.76423,0,1
2021-09-12,55.0,50.290024,0,1
2021-09-13,85.6,65.46098,0,1
2021-09-14,62.3,51.319504,0,1
2021-09-15,67.7,54.693382,0,1
2021-09-16,48.3,61.26499,0,1
2021-09-17,23.8,62.87228,0,1
2021-09-18,45.1,72.62225,0,1
2021-09-19,57.1,64.10995,0,1
2021-09-20,78.9,56.245094,0,1
2021-09-21,56.2,61.806202,0,1
2021-09-22,66.2,50.702316,0,1
2021-09-23,32.4,44.41023,0,1
2021-09-24,53.6,53.452198,0,1
2021-09-25,122.0,71.42405,0,1
2021-09-26,146.0,85.60714,0,1
2021-09-27,88.8,92.033905,0,1
2021-09-28,101.0,91.27411,0,1
2021-09-30,63.2,89.44822,0,1
2021-10-01,91.3,116.92816,1,1
2021-10-02,46.1,156.23097,1,1
2021-10-03,47.0,114.17418,1,1
2021-10-04,48.2,118.67154,1,1
2021-10-05,77.0,109.13978,1,1
2021-10-06,103.0,123.494446,1,1
2021-10-07,83.4,130.37564,1,1
2021-10-08,98.2,161.6902,1,1
2021-10-09,104.0,172.974,1,1
2021-10-10,72.6,140.50816,1,1
2021-10-11,65.5,115.868546,1,1
2021-10-12,117.0,128.79579,1,1
2021-10-13,151.0,156.67256,1,1
2021-10-14,142.0,185.3012,1,1
2021-10-15,142.0,181.81622,1,1
2021-10-16,146.0,205.8047,1,1
2021-10-17,180.0,187.7342,1,1
2021-10-18,106.0,206.60378,1,1
2021-10-19,133.0,126.42594,1,1
2021-10-20,124.0,153.6979,1,1
2021-10-21,239.0,168.77264,1,1
2021-12-08,281.0,244.30026,1,1
2021-12-09,322.0,305.82675,1,1
2021-12-10,295.0,226.6793,1,1
2021-12-11,250.0,257.80142,1,1
2021-12-12,345.0,319.38733,1,1
2021-12-13,368.0,298.47818,1,1
2021-12-14,408.0,273.52042,1,1
2021-12-15,499.0,236.44206,1,1
2021-12-16,313.0,240.23459,1,1
2021-12-17,309.0,229.77539,1,1
2021-12-18,226.0,210.21855,1,1
2021-12-19,279.0,278.46594,1,1
2021-12-20,354.0,293.0941,1,1
2021-12-21,329.0,368.96857,1,1
2021-12-22,499.0,368.02805,1,1
2021-12-23,383.0,337.8598,1,1
2021-12-24,481.0,342.26175,1,1
2021-12-25,470.0,318.3604,1,1
2021-12-26,510.0,284.0015,1,1
2021-12-27,364.0,304.25452,1,1
2021-12-30,253.0,292.83908,1,1
2021-12-31,338.0,289.68127,1,1
2022-01-01,322.0,334.86514,1,1
2022-01-02,310.0,250.88539,1,1
2022-01-03,233.0,241.71584,1,1
2022-01-04,129.0,210.34229,1,1
2022-01-05,94.2,134.94073,1,1
2022-01-06,136.0,151.15643,1,1
2022-01-07,152.0,127.650795,1,1
2022-01-08,72.3,102.05603,1,1
2022-01-09,98.3,155.68158,1,1
2022-01-10,228.0,119.74965,1,1
2022-01-11,152.0,195.61653,1,1
2022-01-12,331.0,295.94467,1,1
2022-01-13,227.0,296.6558,1,1
2022-01-14,247.0,260.58615,1,1
2022-01-15,294.0,286.14954,1,1
2022-01-16,297.0,268.21704,1,1
2022-01-17,345.0,203.6091,1,1
2022-01-18,350.0,251.3216,1,1
2022-01-19,262.0,207.57982,1,1
2022-01-20,222.0,237.91806,1,1
2022-01-21,103.0,140.41618,1,1
2022-01-22,143.0,137.86806,1,1
2022-01-23,74.9,145.7849,1,1
2022-01-24,154.0,237.16068,1,1
2022-01-25,153.0,187.00368,1,1
2022-01-26,231.0,192.30583,1,1
2022-01-28,148.0,181.89267,1,1
2022-01-29,239.0,252.48508,1,1
2022-01-30,201.0,211.33977,1,1
2022-01-31,245.0,271.74487,1,1
2022-02-01,310.0,77.418396,0,1
2022-02-02,172.0,67.52536,0,1
2022-02-03,146.0,53.735306,0,1
2022-02-04,200.0,49.19675,0,1
2022-02-05,206.0,71.757675,0,1
2022-02-06,182.0,67.989525,0,1
2022-02-07,148.0,80.88909,0,1
2022-02-08,141.0,60.383125,0,1
2022-02-09,178.0,67.14354,0,1
2022-02-10,175.0,45.20631,0,1
2022-02-11,130.0,83.925125,0,1
2022-02-12,186.0,84.2555,0,1
2022-02-13,139.0,91.96632,0,1
2022-02-14,164.0,108.195465,0,1
2022-02-15,209.0,109.661354,0,1
2022-02-16,328.0,137.71411,0,1
2022-02-17,321.0,136.65076,0,1
2022-02-18,179.0,121.98355,0,1
2022-02-19,131.0,98.314705,0,1
2022-02-20,117.0,89.08301,0,1
2022-02-21,140.0,116.83516,0,1
2022-02-22,95.5,118.15957,0,1
2022-02-23,78.4,94.08099,0,1
2022-02-24,137.0,142.375,0,2
2022-02-25,98.0,122.52472,0,2
2022-03-10,46.0,116.65188,0,2
2022-03-22,64.4,76.3304,0,2
2022-04-05,81.2,96.59684,0,2
2022-04-06,189.0,99.262726,0,2
2022-04-07,222.0,135.75485,0,2
2022-04-08,176.0,119.38153,0,2
2022-04-09,180.0,110.52878,0,2
2022-04-10,162.0,116.5941,0,2
2022-04-11,458.0,95.81792,0,2
2022-04-19,86.9,99.747154,0,2
2022-04-20,76.9,94.60389,0,2
2022-04-21,110.0,68.88012,0,2
2022-04-22,75.6,79.49926,0,2
2022-04-23,98.3,81.59006,0,2
2022-04-24,80.0,90.71359,0,2
2022-04-25,86.9,100.50507,0,2
2022-04-26,105.0,116.756645,0,2
2022-04-28,126.0,102.54799,0,2
2022-04-29,92.3,102.24432,0,2
2022-04-30,163.0,90.928116,0,2
2022-05-01,168.0,121.00984,0,2
2022-05-02,124.0,129.65524,0,2
2022-05-03,154.0,93.12539,0,2
2022-05-04,123.0,98.081314,0,2
2022-05-05,90.7,90.6867,0,2
2022-05-06,89.2,89.14968,0,2
2022-05-07,110.0,97.24981,0,2
2022-05-08,109.0,88.776474,0,2
2022-05-09,116.0,113.97329,0,2
2022-05-10,89.1,116.964806,0,2
2022-05-11,114.0,111.143364,0,2
2022-05-12,223.0,94.15064,0,2
2022-05-17,84.6,78.78784,0,2
2022-05-18,90.6,93.464355,0,2
2022-05-19,133.0,84.18489,0,2
2022-05-20,72.3,78.11878,0,2
2022-05-21,91.9,103.7495,0,2
2022-05-22,100.0,91.29162,0,2
2022-05-23,41.3,69.71045,0,2
2022-05-24,36.8,54.889343,0,2
2022-05-25,68.9,79.9285,0,2
2022-05-31,70.9,89.94147,0,2
2022-06-01,77.4,88.363106,0,2
2022-06-02,88.0,96.33426,0,2
2022-06-03,113.0,93.9216,0,2
2022-06-04,148.0,111.12447,0,2
2022-06-05,119.0,107.37792,0,2
2022-06-06,166.0,114.493576,0,2
2022-06-08,87.0,103.21033,0,2
2022-06-09,120.0,103.03895,0,2
2022-06-10,98.5,95.05022,0,2
2022-06-11,94.5,90.028275,0,2
2022-06-12,96.3,89.71266,0,2
2022-06-13,75.6,97.039345,0,2
2022-06-14,108.0,83.80805,0,2
2022-06-15,56.1,90.1409,0,2
2022-06-16,60.9,64.63255,0,2
2022-06-17,35.2,52.991615,0,2
2022-06-18,40.9,44.051147,0,2
2022-06-19,65.4,46.15082,0,2
2022-06-20,82.7,70.370155,0,2
